ACH-000460,44.121117,1.8052605
ACH-000461,-9.298454,6.956704
ACH-000463,-11.682472,9.534056
ACH-000464,37.558212,3.9363558
ACH-000466,3.9448164,14.696532
ACH-000467,-19.094753,-4.6387525
ACH-000468,61.417683,1.2515986
ACH-000469,57.920612,5.3124604
ACH-000470,-10.153899,-10.033663
ACH-000471,54.53794,2.5347388
ACH-000472,1.6013337,-3.7298915
ACH-000473,-18.084446,0.63383955
ACH-000475,3.8783388,0.58007693
ACH-000476,36.48188,3.8139222
ACH-000477,27.639929,6.100852
ACH-000478,54.37288,4.9642158
ACH-000480,14.68843,11.063114
ACH-000481,-8.90491,1.6286706
ACH-000483,28.656036,15.604123
ACH-000484,0.13554528,11.059077
ACH-000485,-23.823227,-11.497148
ACH-000486,17.794065,5.712545
ACH-000487,-52.897507,-25.72119
ACH-000488,-3.6222203,0.28260273
ACH-000489,-17.164686,-4.0482435
ACH-000490,7.9675922,-2.3982444
ACH-000491,-22.789248,-7.007072
ACH-000493,24.19234,10.702472
ACH-000495,15.986945,13.046186
ACH-000496,56.203716,3.4038236
ACH-000498,-52.67885,-23.6978
ACH-000499,-4.163929,-8.542301
ACH-000500,-8.790969,15.829083
ACH-000501,30.050798,2.789242
ACH-000502,22.874115,4.3148518
ACH-000503,8.151843,17.467762
ACH-000504,57.545383,4.524513
ACH-000505,35.166084,3.859771
ACH-000507,1.6265857,-7.9874506
ACH-000510,0.15604481,10.833729
ACH-000511,43.264194,3.6867528
ACH-000512,-46.54183,-26.190125
ACH-000514,-48.39837,-24.756266
ACH-000516,52.978687,2.4346418
ACH-000517,45.004574,2.7003214
ACH-000518,-2.1914306,4.012955
ACH-000520,9.700609,17.017014
ACH-000521,62.55323,2.563493
ACH-000522,55.86571,2.233006
ACH-000524,25.78992,9.111196
ACH-000525,-51.65698,-27.16095
ACH-000527,17.261835,5.030474
ACH-000528,-0.45839477,10.824202
ACH-000532,27.495337,-8.378654
ACH-000533,6.9116616,15.323496
ACH-000535,25.106852,-1.9893333
ACH-000537,51.195923,8.496399
ACH-000541,-48.697926,-26.422993
ACH-000542,18.233301,16.407982
ACH-000544,24.306068,-7.0291142
ACH-000545,24.748133,-2.635896
ACH-000546,10.036767,9.568264
ACH-000547,1.6848131,11.964631
